elapsed_s,TP_RESERVED_120,TP_RESERVED_121,TP_RESERVED_122,TP_RESERVED_123,TP_RESERVED_124,TP_RESERVED_125,TP_RESERVED_126,TP_RESERVED_127,TP_FORMAT_DECOMP_BILINEAR,TP_PACKED_POINT_BOTH_VALID_FP16,TP_PACKED_POINT_SINGLE_VALID_FP16,TP_PACKED_POINT_BOTH_VALID_FP32
0.292061,0,0,0,0,0,0,0,0,0,0,0,0
0.293669,0,0,0,0,0,0,0,0,0,0,0,0
0.295263,0,0,0,0,0,0,0,0,0,0,0,0
0.296859,0,0,0,0,0,0,0,0,0,0,0,0
0.298455,0,0,0,0,0,0,0,0,0,0,0,0
0.300052,0,0,0,0,0,0,0,0,0,0,0,0
0.301648,0,0,0,0,0,0,0,0,0,0,0,0
0.303242,0,0,0,0,0,0,0,0,0,0,0,0
0.304850,0,0,0,0,0,0,0,0,0,0,0,0
0.306446,0,0,0,0,0,0,0,0,0,0,0,0
0.308043,0,0,0,0,0,0,0,0,0,0,0,0
0.309639,0,0,0,0,0,0,0,0,0,0,0,0
0.311233,0,0,0,0,0,0,0,0,0,0,0,0
0.312830,0,0,0,0,0,0,0,0,0,0,0,0
0.314426,0,0,0,0,0,0,0,0,0,0,0,0
0.316034,0,0,0,0,0,0,0,0,0,0,0,0
0.317630,0,0,0,0,0,0,0,0,0,0,0,0
0.319224,0,0,0,0,0,0,0,0,0,0,0,0
0.320819,0,0,0,0,0,0,0,0,0,0,0,0
0.322315,0,0,0,0,0,0,0,0,0,0,0,0
0.323887,0,0,0,0,0,0,0,0,0,0,0,0
0.325485,0,0,0,0,0,0,0,0,0,0,0,0
0.327092,0,0,0,0,0,0,0,0,0,0,0,0
0.328690,0,0,0,0,0,0,0,0,0,0,0,0
0.330286,0,0,0,0,0,0,0,0,0,0,0,0
0.331885,0,0,0,0,0,0,0,0,0,0,0,0
0.333481,0,0,0,0,0,0,0,0,0,0,0,0
0.335075,0,0,0,0,0,0,0,0,0,0,0,0
0.336671,0,0,0,0,0,0,0,0,0,0,0,0
0.338280,0,0,0,0,0,0,0,0,0,0,0,0
0.339877,0,0,0,0,0,0,0,0,0,0,0,0
0.341474,0,0,0,0,0,0,0,0,0,0,0,0
0.343067,0,0,0,0,0,0,0,0,0,0,0,0
0.344665,0,0,0,0,0,0,0,0,0,0,0,0
0.346262,0,0,0,0,0,0,0,0,0,0,0,0
0.347860,0,0,0,0,0,0,0,0,0,0,0,0
0.349469,0,0,0,0,0,0,0,0,0,0,0,0
0.351063,0,0,0,0,0,0,0,0,0,0,0,0
0.352657,0,0,0,0,0,0,0,0,0,0,0,0
0.354250,0,0,0,0,0,0,0,0,0,0,0,0
0.355846,0,0,0,0,0,0,0,0,0,0,0,0
0.357442,0,0,0,0,0,0,0,0,0,0,0,0
0.359045,0,0,0,0,0,0,0,0,0,0,0,0
0.360652,0,0,0,0,0,0,0,0,0,0,0,0
0.362247,0,0,0,0,0,0,0,0,0,0,0,0
0.363843,0,0,0,0,0,0,0,0,0,0,0,0
0.365439,0,0,0,0,0,0,0,0,0,0,0,0
0.367033,0,0,0,0,0,0,0,0,0,0,0,0
0.368634,0,0,0,0,0,0,0,0,0,0,0,0
0.370229,0,0,0,0,0,0,0,0,0,0,0,0
0.371839,0,0,0,0,0,0,0,0,0,0,0,0
0.373436,0,0,0,0,0,0,0,0,0,0,0,0
0.375030,0,0,0,0,0,0,0,0,0,0,0,0
0.376627,0,0,0,0,0,0,0,0,0,0,0,0
0.378225,0,0,0,0,0,0,0,0,0,0,0,0
0.379860,0,0,0,0,0,0,0,0,0,0,0,0
0.381456,0,0,0,0,0,0,0,0,0,0,0,0
0.383063,0,0,0,0,0,0,0,0,0,0,0,0
0.384660,0,0,0,0,0,0,0,0,0,0,0,0
0.386256,0,0,0,0,0,0,0,0,0,0,0,0
0.387855,0,0,0,0,0,0,0,0,0,0,0,0
0.389450,0,0,0,0,0,0,0,0,0,0,0,0
0.391045,0,0,0,0,0,0,0,0,0,0,0,0
