elapsed_s,TP_NEVER_COUNT,TP_BUSY_CYCLES,TP_STALL_CYCLES_UCHE,TP_LATENCY_CYCLES,TP_LATENCY_TRANS,TP_FLAG_FIFO_DELAY_SAMPLES,TP_FLAG_FIFO_DELAY_CYCLES,TP_L1_CACHELINE_REQUESTS,TP_L1_CACHELINE_MISSES,TP_SP_TP_TRANS,TP_TP_SP_TRANS,TP_OUTPUT_PIXELS
0.138553,0,0,0,0,0,0,0,0,0,0,0,0
0.139984,0,0,0,0,0,0,0,0,0,0,0,0
0.141408,0,0,0,0,0,0,0,0,0,0,0,0
0.142830,0,0,0,0,0,0,0,0,0,0,0,0
0.144289,0,0,0,0,0,0,0,0,0,0,0,0
0.145769,0,0,0,0,0,0,0,0,0,0,0,0
0.147327,0,0,0,0,0,0,0,0,0,0,0,0
0.148920,0,0,0,0,0,0,0,0,0,0,0,0
0.150511,0,0,0,0,0,0,0,0,0,0,0,0
0.152149,0,0,0,0,0,0,0,0,0,0,0,0
0.153742,0,0,0,0,0,0,0,0,0,0,0,0
0.155336,0,0,0,0,0,0,0,0,0,0,0,0
0.156944,0,0,0,0,0,0,0,0,0,0,0,0
0.158535,0,0,0,0,0,0,0,0,0,0,0,0
0.160170,0,0,0,0,0,0,0,0,0,0,0,0
0.161763,0,0,0,0,0,0,0,0,0,0,0,0
0.163357,0,0,0,0,0,0,0,0,0,0,0,0
0.164951,0,0,0,0,0,0,0,0,0,0,0,0
0.166541,0,0,0,0,0,0,0,0,0,0,0,0
0.168067,0,0,0,0,0,0,0,0,0,0,0,0
0.169630,0,0,0,0,0,0,0,0,0,0,0,0
0.171225,0,0,0,0,0,0,0,0,0,0,0,0
0.172817,0,0,0,0,0,0,0,0,0,0,0,0
0.174409,0,0,0,0,0,0,0,0,0,0,0,0
0.176047,0,0,0,0,0,0,0,0,0,0,0,0
0.177639,0,0,0,0,0,0,0,0,0,0,0,0
0.179248,0,0,0,0,0,0,0,0,0,0,0,0
0.180841,0,0,0,0,0,0,0,0,0,0,0,0
0.182432,0,0,0,0,0,0,0,0,0,0,0,0
0.184069,0,0,0,0,0,0,0,0,0,0,0,0
0.185660,0,0,0,0,0,0,0,0,0,0,0,0
0.187128,0,0,0,0,0,0,0,0,0,0,0,0
0.188698,0,0,0,0,0,0,0,0,0,0,0,0
0.190303,0,0,0,0,0,0,0,0,0,0,0,0
0.191942,0,0,0,0,0,0,0,0,0,0,0,0
0.193536,0,0,0,0,0,0,0,0,0,0,0,0
0.195128,0,0,0,0,0,0,0,0,0,0,0,0
0.196725,0,0,0,0,0,0,0,0,0,0,0,0
0.198317,0,0,0,0,0,0,0,0,0,0,0,0
0.199955,0,0,0,0,0,0,0,0,0,0,0,0
0.201562,0,0,0,0,0,0,0,0,0,0,0,0
0.203154,0,0,0,0,0,0,0,0,0,0,0,0
0.204639,0,0,0,0,0,0,0,0,0,0,0,0
0.206202,0,0,0,0,0,0,0,0,0,0,0,0
0.207839,0,0,0,0,0,0,0,0,0,0,0,0
0.209434,0,0,0,0,0,0,0,0,0,0,0,0
0.211024,0,0,0,0,0,0,0,0,0,0,0,0
0.212643,0,0,0,0,0,0,0,0,0,0,0,0
0.214259,0,0,0,0,0,0,0,0,0,0,0,0
0.215901,0,0,0,0,0,0,0,0,0,0,0,0
0.217496,0,0,0,0,0,0,0,0,0,0,0,0
0.219087,0,0,0,0,0,0,0,0,0,0,0,0
0.220686,0,0,0,0,0,0,0,0,0,0,0,0
0.222278,0,0,0,0,0,0,0,0,0,0,0,0
0.223932,0,0,0,0,0,0,0,0,0,0,0,0
0.225527,0,0,0,0,0,0,0,0,0,0,0,0
0.227119,0,0,0,0,0,0,0,0,0,0,0,0
0.228719,0,0,0,0,0,0,0,0,0,0,0,0
0.230311,0,0,0,0,0,0,0,0,0,0,0,0
0.231951,0,0,0,0,0,0,0,0,0,0,0,0
0.233545,0,0,0,0,0,0,0,0,0,0,0,0
0.235152,0,0,0,0,0,0,0,0,0,0,0,0
0.236791,0,0,0,0,0,0,0,0,0,0,0,0
0.238385,0,0,0,0,0,0,0,0,0,0,0,0
0.240024,0,0,0,0,0,0,0,0,0,0,0,0
0.241619,0,0,0,0,0,0,0,0,0,0,0,0
0.243294,0,0,0,0,0,0,0,0,0,0,0,0
