elapsed_s,VPC_US_STARVE_CYCLES_TSE_FE,VPC_US_PTUS_FULL,VPC_US_COMP_INVIS_PRIM_COUNT,VPC_US_STALL_CYCLES_VSC,VPC_US_STALL_CYCLES_VPC_BE,VPC_US_STALL_CYCLES_UCHE
0.427734,0,0,0,0,0,0
0.429103,0,0,0,0,0,0
0.430473,0,0,0,0,0,0
0.431845,0,0,0,0,0,0
0.433213,0,0,0,0,0,0
0.434632,0,0,0,0,0,0
0.436058,0,0,0,0,0,0
0.437513,0,0,0,0,0,0
0.438937,0,0,0,0,0,0
0.440345,0,0,0,0,0,0
0.441747,0,0,0,0,0,0
0.443166,0,0,0,0,0,0
0.444561,0,0,0,0,0,0
0.446042,24,0,0,0,0,0
0.447789,0,0,0,0,0,0
0.449221,0,0,0,0,0,0
0.454155,0,0,0,0,0,0
0.455552,0,0,0,0,0,0
0.456969,171,0,0,0,0,0
0.458509,0,0,0,0,0,0
0.459908,0,0,0,0,0,0
0.461304,0,0,0,0,0,0
0.462701,0,0,0,0,0,0
0.464096,0,0,0,0,0,0
0.465512,0,0,0,0,0,0
0.466907,0,0,0,0,0,0
0.468299,0,0,0,0,0,0
0.469694,0,0,0,0,0,0
0.471085,0,0,0,0,0,0
0.472473,0,0,0,0,0,0
0.473861,0,0,0,0,0,0
0.475254,0,0,0,0,0,0
0.476660,0,0,0,0,0,0
0.478150,0,0,0,0,0,0
0.479540,0,0,0,0,0,0
0.481020,0,0,0,0,0,0
0.482486,0,0,0,0,0,0
0.484085,0,0,0,0,0,0
0.485480,0,0,0,0,0,0
0.486888,0,0,0,0,0,0
0.488286,0,0,0,0,0,0
0.489684,0,0,0,0,0,0
0.491076,0,0,0,0,0,0
0.492465,0,0,0,0,0,0
0.493856,0,0,0,0,0,0
0.495247,0,0,0,0,0,0
0.496763,0,0,0,0,0,0
0.498320,0,0,0,0,0,0
0.499751,0,0,0,0,0,0
0.501328,0,0,0,0,0,0
0.502890,0,0,0,0,0,0
0.504449,0,0,0,0,0,0
0.506012,0,0,0,0,0,0
0.507574,0,0,0,0,0,0
0.509152,0,0,0,0,0,0
0.510713,0,0,0,0,0,0
0.512273,0,0,0,0,0,0
0.513727,0,0,0,0,0,0
0.515286,0,0,0,0,0,0
0.516846,0,0,0,0,0,0
0.518413,0,0,0,0,0,0
0.519986,0,0,0,0,0,0
0.521549,0,0,0,0,0,0
0.523112,0,0,0,0,0,0
0.524671,0,0,0,0,0,0
0.526237,0,0,0,0,0,0
0.527797,0,0,0,0,0,0
0.530192,0,0,0,0,0,0
0.531688,0,0,0,0,0,0
0.533131,0,0,0,0,0,0
0.534530,0,0,0,0,0,0
0.535925,0,0,0,0,0,0
0.537323,0,0,0,0,0,0
0.538718,0,0,0,0,0,0
0.540243,0,0,0,0,0,0
0.541805,0,0,0,0,0,0
0.543255,0,0,0,0,0,0
0.544658,0,0,0,0,0,0
0.546060,0,0,0,0,0,0
0.547457,0,0,0,0,0,0
0.548895,0,0,0,0,0,0
0.550317,0,0,0,0,0,0
0.551843,0,0,0,0,0,0
0.553311,0,0,0,0,0,0
0.554870,0,0,0,0,0,0
0.556372,0,0,0,0,0,0
0.557933,0,0,0,0,0,0
0.559496,0,0,0,0,0,0
0.561058,0,0,0,0,0,0
0.562622,0,0,0,0,0,0
0.564236,0,0,0,0,0,0
0.565798,0,0,0,0,0,0
0.567357,0,0,0,0,0,0
0.569010,0,0,0,0,0,0
0.571050,0,0,0,0,0,0
0.572451,0,0,0,0,0,0
0.573845,0,0,0,0,0,0
0.575246,0,0,0,0,0,0
0.576635,0,0,0,0,0,0
0.578102,0,0,0,0,0,0
0.579490,0,0,0,0,0,0
0.581050,0,0,0,0,0,0
0.582643,0,0,0,0,0,0
0.584216,0,0,0,0,0,0
0.585618,0,0,0,0,0,0
0.587011,0,0,0,0,0,0
0.588399,0,0,0,0,0,0
0.589788,0,0,0,0,0,0
0.591176,0,0,0,0,0,0
0.592564,0,0,0,0,0,0
0.593952,0,0,0,0,0,0
0.595341,0,0,0,0,0,0
0.596789,0,0,0,0,0,0
0.598226,0,0,0,0,0,0
0.599590,0,0,0,0,0,0
0.600966,0,0,0,0,0,0
0.602404,0,0,0,0,0,0
0.603767,0,0,0,0,0,0
0.605153,0,0,0,0,0,0
0.606517,0,0,0,0,0,0
0.607887,0,0,0,0,0,0
0.609252,0,0,0,0,0,0
0.610616,0,0,0,0,0,0
0.612019,0,0,0,0,0,0
0.613369,0,0,0,0,0,0
0.614718,0,0,0,0,0,0
0.616069,0,0,0,0,0,0
0.617419,0,0,0,0,0,0
0.618774,0,0,0,0,0,0
0.620122,0,0,0,0,0,0
0.621471,0,0,0,0,0,0
0.622819,0,0,0,0,0,0
0.624167,0,0,0,0,0,0
0.625514,0,0,0,0,0,0
0.626862,0,0,0,0,0,0
0.628241,0,0,0,0,0,0
0.629666,0,0,0,0,0,0
0.631095,0,0,0,0,0,0
0.632513,0,0,0,0,0,0
0.633930,0,0,0,0,0,0
0.635352,0,0,0,0,0,0
0.636769,0,0,0,0,0,0
0.638143,0,0,0,0,0,0
0.639418,0,0,0,0,0,0
0.640807,0,0,0,0,0,0
0.642177,0,0,0,0,0,0
0.643546,0,0,0,0,0,0
0.644935,0,0,0,0,0,0
0.646284,0,0,0,0,0,0
0.647645,0,0,0,0,0,0
0.648995,0,0,0,0,0,0
0.650344,24,0,0,0,0,0
0.651917,0,0,0,0,0,0
0.653269,0,0,0,0,0,0
0.654620,0,0,0,0,0,0
0.655966,0,0,0,0,0,0
0.657319,0,0,0,0,0,0
0.658668,0,0,0,0,0,0
0.660037,0,0,0,0,0,0
0.661760,174,0,0,0,0,0
0.663507,0,0,0,0,0,0
0.664904,0,0,0,0,0,0
0.666323,0,0,0,0,0,0
0.667721,0,0,0,0,0,0
0.669120,0,0,0,0,0,0
0.670515,0,0,0,0,0,0
0.671911,0,0,0,0,0,0
0.674501,0,0,0,0,0,0
0.675942,0,0,0,0,0,0
0.677333,0,0,0,0,0,0
0.678724,0,0,0,0,0,0
0.680113,0,0,0,0,0,0
0.681632,0,0,0,0,0,0
0.683067,0,0,0,0,0,0
0.684454,0,0,0,0,0,0
0.685840,0,0,0,0,0,0
0.687233,0,0,0,0,0,0
0.688627,0,0,0,0,0,0
0.690115,0,0,0,0,0,0
0.691505,0,0,0,0,0,0
0.693046,0,0,0,0,0,0
0.694509,0,0,0,0,0,0
0.695906,0,0,0,0,0,0
0.697305,0,0,0,0,0,0
0.698695,0,0,0,0,0,0
0.700085,0,0,0,0,0,0
0.701479,0,0,0,0,0,0
0.702872,0,0,0,0,0,0
0.704389,0,0,0,0,0,0
0.705833,0,0,0,0,0,0
0.707359,0,0,0,0,0,0
0.709018,0,0,0,0,0,0
0.710579,0,0,0,0,0,0
0.712131,0,0,0,0,0,0
0.713560,0,0,0,0,0,0
0.715092,0,0,0,0,0,0
0.716664,0,0,0,0,0,0
0.718228,0,0,0,0,0,0
0.719788,0,0,0,0,0,0
0.721350,0,0,0,0,0,0
0.722911,0,0,0,0,0,0
0.724513,0,0,0,0,0,0
0.726075,0,0,0,0,0,0
0.727648,0,0,0,0,0,0
0.729211,0,0,0,0,0,0
0.730773,0,0,0,0,0,0
0.732332,0,0,0,0,0,0
0.733892,0,0,0,0,0,0
0.735453,0,0,0,0,0,0
0.737014,0,0,0,0,0,0
0.738586,0,0,0,0,0,0
0.740188,0,0,0,0,0,0
0.741752,0,0,0,0,0,0
0.743312,0,0,0,0,0,0
0.744870,0,0,0,0,0,0
0.746300,0,0,0,0,0,0
0.747702,0,0,0,0,0,0
0.749240,0,0,0,0,0,0
0.750802,0,0,0,0,0,0
0.752362,0,0,0,0,0,0
0.753922,0,0,0,0,0,0
0.755483,0,0,0,0,0,0
0.757046,0,0,0,0,0,0
0.758608,0,0,0,0,0,0
0.760055,0,0,0,0,0,0
0.761588,0,0,0,0,0,0
0.763149,0,0,0,0,0,0
0.764708,0,0,0,0,0,0
0.766272,0,0,0,0,0,0
0.767831,0,0,0,0,0,0
0.769392,0,0,0,0,0,0
0.770963,0,0,0,0,0,0
0.773560,0,0,0,0,0,0
0.775026,0,0,0,0,0,0
0.776445,0,0,0,0,0,0
0.777849,0,0,0,0,0,0
0.779241,0,0,0,0,0,0
0.780631,0,0,0,0,0,0
0.782253,0,0,0,0,0,0
0.783643,0,0,0,0,0,0
0.785094,0,0,0,0,0,0
0.786583,0,0,0,0,0,0
0.788024,0,0,0,0,0,0
0.789653,0,0,0,0,0,0
0.791019,0,0,0,0,0,0
0.792390,0,0,0,0,0,0
0.793754,0,0,0,0,0,0
0.795119,0,0,0,0,0,0
0.796482,0,0,0,0,0,0
0.797847,0,0,0,0,0,0
0.799211,0,0,0,0,0,0
0.800575,0,0,0,0,0,0
0.801960,0,0,0,0,0,0
0.803333,0,0,0,0,0,0
0.804701,0,0,0,0,0,0
0.806061,0,0,0,0,0,0
0.807350,0,0,0,0,0,0
0.808636,0,0,0,0,0,0
0.809941,0,0,0,0,0,0
0.811228,0,0,0,0,0,0
0.812515,0,0,0,0,0,0
0.813807,0,0,0,0,0,0
0.815092,0,0,0,0,0,0
0.816377,0,0,0,0,0,0
0.817663,0,0,0,0,0,0
0.818950,0,0,0,0,0,0
0.820260,0,0,0,0,0,0
0.821679,0,0,0,0,0,0
0.823060,0,0,0,0,0,0
0.824432,0,0,0,0,0,0
0.825800,0,0,0,0,0,0
0.827169,0,0,0,0,0,0
0.828537,0,0,0,0,0,0
0.829916,0,0,0,0,0,0
0.831349,0,0,0,0,0,0
0.832722,0,0,0,0,0,0
0.834092,0,0,0,0,0,0
0.835464,0,0,0,0,0,0
0.836832,0,0,0,0,0,0
0.838164,0,0,0,0,0,0
0.839513,0,0,0,0,0,0
0.840861,0,0,0,0,0,0
0.842213,0,0,0,0,0,0
0.843578,24,0,0,0,0,0
0.844939,0,0,0,0,0,0
0.846500,0,0,0,0,0,0
0.847879,0,0,0,0,0,0
0.849239,0,0,0,0,0,0
0.850597,0,0,0,0,0,0
0.851973,0,0,0,0,0,0
0.853479,171,0,0,0,0,0
0.854760,0,0,0,0,0,0
0.856162,0,0,0,0,0,0
0.857572,0,0,0,0,0,0
0.858971,0,0,0,0,0,0
0.860368,0,0,0,0,0,0
0.861956,0,0,0,0,0,0
0.863357,0,0,0,0,0,0
0.864751,0,0,0,0,0,0
0.866950,0,0,0,0,0,0
0.868353,0,0,0,0,0,0
0.869886,0,0,0,0,0,0
0.871277,0,0,0,0,0,0
0.872668,0,0,0,0,0,0
0.876980,0,0,0,0,0,0
0.878387,0,0,0,0,0,0
0.880092,0,0,0,0,0,0
0.882330,0,0,0,0,0,0
0.883830,0,0,0,0,0,0
0.885345,0,0,0,0,0,0
0.886749,0,0,0,0,0,0
0.888103,0,0,0,0,0,0
0.889470,0,0,0,0,0,0
0.890820,0,0,0,0,0,0
0.892170,0,0,0,0,0,0
0.893519,0,0,0,0,0,0
0.894865,0,0,0,0,0,0
0.896213,0,0,0,0,0,0
0.897563,0,0,0,0,0,0
0.898911,0,0,0,0,0,0
0.900402,0,0,0,0,0,0
0.901854,0,0,0,0,0,0
0.903385,0,0,0,0,0,0
0.904950,0,0,0,0,0,0
0.906514,0,0,0,0,0,0
0.908076,0,0,0,0,0,0
0.909640,0,0,0,0,0,0
0.911216,0,0,0,0,0,0
0.912777,0,0,0,0,0,0
0.914345,0,0,0,0,0,0
0.915949,0,0,0,0,0,0
0.917515,0,0,0,0,0,0
0.919078,0,0,0,0,0,0
0.920639,0,0,0,0,0,0
0.922094,0,0,0,0,0,0
0.923626,0,0,0,0,0,0
0.925191,0,0,0,0,0,0
0.926754,0,0,0,0,0,0
0.928315,0,0,0,0,0,0
0.929877,0,0,0,0,0,0
0.931441,0,0,0,0,0,0
0.932890,0,0,0,0,0,0
0.934555,0,0,0,0,0,0
0.936116,0,0,0,0,0,0
0.937680,0,0,0,0,0,0
0.939243,0,0,0,0,0,0
0.940804,0,0,0,0,0,0
0.942370,0,0,0,0,0,0
0.943943,0,0,0,0,0,0
0.945508,0,0,0,0,0,0
0.947071,0,0,0,0,0,0
0.948674,0,0,0,0,0,0
0.950241,0,0,0,0,0,0
0.951802,0,0,0,0,0,0
0.953366,0,0,0,0,0,0
0.954942,0,0,0,0,0,0
0.956502,0,0,0,0,0,0
0.958065,0,0,0,0,0,0
0.959628,0,0,0,0,0,0
0.961202,0,0,0,0,0,0
0.962789,0,0,0,0,0,0
0.964393,0,0,0,0,0,0
0.965968,0,0,0,0,0,0
0.967530,0,0,0,0,0,0
0.969094,0,0,0,0,0,0
0.970658,0,0,0,0,0,0
0.972218,0,0,0,0,0,0
0.973781,0,0,0,0,0,0
0.975344,0,0,0,0,0,0
0.977008,0,0,0,0,0,0
0.978586,0,0,0,0,0,0
0.980031,0,0,0,0,0,0
0.981563,0,0,0,0,0,0
0.983127,0,0,0,0,0,0
0.984688,0,0,0,0,0,0
0.986254,0,0,0,0,0,0
0.987826,0,0,0,0,0,0
0.989389,0,0,0,0,0,0
0.991013,0,0,0,0,0,0
0.992572,0,0,0,0,0,0
0.994197,0,0,0,0,0,0
0.995758,0,0,0,0,0,0
0.997367,0,0,0,0,0,0
0.998941,0,0,0,0,0,0
1.000501,0,0,0,0,0,0
1.002062,0,0,0,0,0,0
1.003623,0,0,0,0,0,0
1.005186,0,0,0,0,0,0
1.006747,0,0,0,0,0,0
1.008307,0,0,0,0,0,0
1.009880,0,0,0,0,0,0
1.011441,0,0,0,0,0,0
1.013006,0,0,0,0,0,0
1.014568,0,0,0,0,0,0
1.016127,0,0,0,0,0,0
1.017691,0,0,0,0,0,0
1.019252,0,0,0,0,0,0
1.020824,0,0,0,0,0,0
1.022390,0,0,0,0,0,0
1.023948,0,0,0,0,0,0
1.025511,0,0,0,0,0,0
1.027073,0,0,0,0,0,0
1.028673,0,0,0,0,0,0
1.030239,0,0,0,0,0,0
1.031811,0,0,0,0,0,0
1.033374,0,0,0,0,0,0
1.034935,0,0,0,0,0,0
1.036495,0,0,0,0,0,0
1.038057,0,0,0,0,0,0
1.039618,0,0,0,0,0,0
1.041062,0,0,0,0,0,0
1.042608,0,0,0,0,0,0
1.044211,0,0,0,0,0,0
1.045771,0,0,0,0,0,0
1.047332,0,0,0,0,0,0
1.048891,0,0,0,0,0,0
1.050304,0,0,0,0,0,0
1.051707,0,0,0,0,0,0
1.053245,0,0,0,0,0,0
1.054806,0,0,0,0,0,0
1.056366,0,0,0,0,0,0
1.057927,0,0,0,0,0,0
1.059489,0,0,0,0,0,0
1.061051,0,0,0,0,0,0
1.062610,0,0,0,0,0,0
1.064060,0,0,0,0,0,0
1.065599,0,0,0,0,0,0
1.067038,0,0,0,0,0,0
1.068571,0,0,0,0,0,0
1.070196,0,0,0,0,0,0
1.071758,0,0,0,0,0,0
1.073323,0,0,0,0,0,0
1.074898,0,0,0,0,0,0
1.076502,0,0,0,0,0,0
1.078067,0,0,0,0,0,0
1.079629,0,0,0,0,0,0
1.081195,0,0,0,0,0,0
1.082759,0,0,0,0,0,0
1.084281,0,0,0,0,0,0
1.085702,0,0,0,0,0,0
1.087235,0,0,0,0,0,0
1.088787,0,0,0,0,0,0
1.090368,0,0,0,0,0,0
1.091769,0,0,0,0,0,0
1.093339,0,0,0,0,0,0
1.094901,0,0,0,0,0,0
1.096473,0,0,0,0,0,0
1.098035,0,0,0,0,0,0
1.099596,0,0,0,0,0,0
1.101159,0,0,0,0,0,0
1.102722,0,0,0,0,0,0
1.104281,0,0,0,0,0,0
1.105843,0,0,0,0,0,0
1.107417,0,0,0,0,0,0
1.108982,0,0,0,0,0,0
1.110543,0,0,0,0,0,0
1.112102,0,0,0,0,0,0
1.113665,0,0,0,0,0,0
1.115226,0,0,0,0,0,0
1.116786,0,0,0,0,0,0
1.118366,0,0,0,0,0,0
1.119925,0,0,0,0,0,0
1.121488,0,0,0,0,0,0
1.123050,0,0,0,0,0,0
1.124653,0,0,0,0,0,0
1.126219,0,0,0,0,0,0
1.127779,0,0,0,0,0,0
1.129355,0,0,0,0,0,0
1.130917,0,0,0,0,0,0
1.132475,0,0,0,0,0,0
1.134034,0,0,0,0,0,0
1.135594,0,0,0,0,0,0
1.137154,0,0,0,0,0,0
1.138715,0,0,0,0,0,0
1.140330,0,0,0,0,0,0
1.141891,0,0,0,0,0,0
1.143453,0,0,0,0,0,0
1.145014,0,0,0,0,0,0
1.146576,0,0,0,0,0,0
1.148135,0,0,0,0,0,0
1.149948,0,0,0,0,0,0
1.151528,0,0,0,0,0,0
1.153092,0,0,0,0,0,0
1.154654,0,0,0,0,0,0
1.156257,0,0,0,0,0,0
1.157819,0,0,0,0,0,0
1.159381,0,0,0,0,0,0
1.160946,0,0,0,0,0,0
1.162521,0,0,0,0,0,0
1.164082,0,0,0,0,0,0
1.165646,0,0,0,0,0,0
1.167246,0,0,0,0,0,0
1.168806,0,0,0,0,0,0
1.170372,0,0,0,0,0,0
1.171975,0,0,0,0,0,0
1.173553,0,0,0,0,0,0
1.175117,0,0,0,0,0,0
1.176677,0,0,0,0,0,0
1.178243,0,0,0,0,0,0
1.179803,0,0,0,0,0,0
1.181367,0,0,0,0,0,0
1.182929,0,0,0,0,0,0
1.184501,0,0,0,0,0,0
1.186063,0,0,0,0,0,0
1.187529,0,0,0,0,0,0
1.188936,0,0,0,0,0,0
1.190465,0,0,0,0,0,0
1.192027,0,0,0,0,0,0
1.193592,0,0,0,0,0,0
1.195169,0,0,0,0,0,0
